show_id,show,nw,imper_syn_rate,imper_rx_rate,you_rx_rate,dir_z,dir_z_rate,side,avg_host_cfscore
1869456664,What's The Plan? with Leah Greenberg and Ezra Levin,167390,67.80572316147918,21.685883266622856,204.3132803632236,-0.1170396633321544,-0.25197463920502444,-0.75,
1871628261,The Harry Sisson Show,75901,87.43485053366767,33.08345695868506,164.36701631854643,0.5726137194830085,0.4440651247789547,-0.7085201793721974,-1.008
1873028393,Politics Chat,115435,37.51028717460042,25.902022783384588,192.92242387490796,-0.6774911592369838,-0.6926751747640347,-0.6576576576576577,-1.058
1874174561,Hope For America with Heather Delaney Reese,57254,44.36371257903378,13.274181716561289,60.95643972473539,-1.9787874693733016,-2.063301959393575,-0.7627118644067796,
1876034889,Breaking News from Pod Save America,134969,64.8762277554275,26.022978507484325,202.16737341886846,-0.0168647440230903,-0.1014944210750418,-0.5,-0.975875
1877144831,Paul Krugman Podcast,167936,37.45474466463415,25.247713414634145,212.40234375,-0.5422988422614333,-0.600131374595872,-0.504424778761062,
1880163995,The Kyle Kulinski Show,1403708,87.95790784256324,37.052152935218565,227.6976595603743,1.0805971116671151,1.068539179400123,-0.5907643312101911,-0.943
1886801652,Sidebar with Katie Phang,78092,77.86173797610539,34.9739609925457,199.2494639027877,0.7425665624257332,0.583883256236585,-0.6176470588235294,-0.5535
219258773,Brian Kilmeade Show,1714478,86.0738254074662,34.16435351476217,264.05650548612766,1.088838511094811,1.122345395819474,0.538083538083538,1.659
268213039,The Political Scene | The New Yorker,249413,60.86926256927069,23.628411327715625,247.92429627166098,-0.0503252589346192,-0.002086818384375133,-0.3,-1.154
354628391,Renegade Talk Radio,2015653,89.84564818959943,23.823325719052157,264.3523460786452,0.607076284361944,0.6705322098669492,0.6645435244161358,
380996798,"The Bob Cesca Show | Politics Podcast, News & Commentary",1536217,69.52271548446016,25.666890474993398,221.12474821563242,-0.0478192750027536,0.09298885550840476,-0.6343366778149386,
402050558,The David Pakman Show,802776,67.77440565910311,34.81954915078789,209.09659227419587,0.3667285148074946,0.4467260814930403,-0.439469320066335,
506779862,Lectures in History,1454281,46.544238894746876,21.307434572576827,159.92193196518375,-0.9509462354576792,-0.968137034934851,-0.0993975903614457,
545045867,Scott Horton Show - Just the Interviews,724741,61.04971365164269,22.73444729415367,211.3165521137752,-0.2869667063335778,-0.28257307291775025,-0.0939597315436241,1.125
597919007,The Young Turks,1766786,83.67048041646729,32.275767908951885,205.12708967052725,0.626878516051054,0.5963031844238846,-0.5587326120556414,-1.0779999999999998
682478916,War on the Rocks,993089,42.97009972116644,23.524070487838195,180.82999188409525,-0.6974064864067152,-0.7877151413426193,-0.0282375851996105,-1.021
