show_id,MDNE,MDWS,COND,SPLIT,VIMP,PP2,EMPH,HDG,MDCA,MDCO,n_files,words,D4_biber,D4_plus_imp
1218054701,2.3104396525779456,0.9826200480477308,1.7036488529264235,3.792245531825022,0.7741858232793897,17.232566527627444,0.5570391958605032,0.46462501121993716,3.229497895931783,1.0095967554581695,32.0,37879.0,-0.8210114812804391,-0.7171137379307423
124960485,2.7052966902457185,1.8691039314966493,2.769814504839911,4.888189523454951,1.434591619508563,13.847452550260613,0.6440804430379747,0.24944142218912882,2.9868555733432616,1.0867367349218169,24.0,26860.0,0.2506214831181825,-0.060218944127293485
1253076699,1.828069566253575,3.0966489990467108,1.672808627264061,3.7943718779790276,2.106697497616778,11.857642516682557,0.3574753574833175,0.14299699714013345,1.1970158484270734,1.0558794804575786,8.0,4196.0,-0.3545697755988806,-0.4569071865129426
1258635512,1.7390625367574986,0.8533746128210155,2.4949196432072145,3.9799838855126444,3.040550970397961,14.992987139776515,1.2938625563614978,0.823358478729661,2.8894916290923347,0.9883072730837091,8.0,5101.0,-0.7244162024394496,-0.42924102973692385
1265845136,2.5641604282487838,2.1865622480889506,3.212766291695622,3.0851371047602503,2.0612537482626823,17.560383703961083,0.590695357018763,0.33879304638637947,3.2707435849548294,1.176670461257818,24.0,23024.0,-0.06475531333784784,-0.014230989035354025
1289062927,3.147932582736842,1.6700018391578948,2.6083161802105264,3.743619154526316,1.2971153296842104,17.71615909894737,0.7663178374736842,0.45978810610526316,2.539190950736842,0.8896982265263159,64.0,59375.0,-0.04582693304783241,-0.103860795659888
1291144720,1.8783585219768406,1.1323655465798446,3.002248650059895,3.1721461866879626,0.9326793377768221,17.707176515035172,0.5805183708572658,0.4914561599655988,2.1607406732807077,0.9538530269988021,24.0,32557.0,-0.6530827708480221,-0.5612006601696897
1294461271,2.8812988903803127,2.996029565995525,3.725103838926175,5.618930344519016,1.840022890380313,11.835184411633108,0.9575095212527964,0.19686938702460852,2.098286469798657,2.45826233557047,24.0,11175.0,1.1805456593725439,0.527371511087547
1303660358,3.2417386600873033,1.8304585784778897,2.6542272157904727,3.2442957202505216,3.2477711045739235,16.766650635794267,0.5409050389068134,0.2562020212564054,2.78890628202695,0.6983287815524768,23.0,10538.0,-0.09389579483190266,0.1003394479120534
1309354521,2.6441374563433317,1.8380982781666355,3.271266984779453,3.760789253632666,1.8853930091840694,16.783707749687395,0.6539444370984665,0.3823151630567573,2.097578152262961,0.998236069390747,56.0,69577.0,0.06981318934471083,0.015479939312592514
1314170606,2.38714327197715,1.97865582354808,0.5164142018406854,5.478113805141225,1.6878922088225963,13.731270723579815,0.7457822596001269,0.26975677562678513,1.4429795779117738,1.1521572040622026,8.0,6302.0,-0.4192326580970166,-0.47579146438279024
1314368109,4.472364169550173,1.85823839100346,1.0639336332179932,5.388309775086506,1.726934740484429,12.735220017301039,0.5017254671280278,0.1557052249134948,2.487099515570934,0.9601944290657439,8.0,5780.0,0.38962953407441686,0.02432451398009483
1317356120,2.834083490662238,1.7806365658596275,4.475842640503452,4.230398441278443,1.5097921248142647,18.726965706669,0.5404508944439588,0.39914945371908056,4.050699233749964,0.7524511493750546,40.0,68646.0,0.6589919481989737,0.4417918321635819
1317481380,2.6520291449170874,2.4099156914203315,2.489982344628695,4.18596820187455,2.244981589041096,13.861013816870946,0.42681974909877435,0.32586857390050467,2.2315046834895456,1.612967694304254,40.0,34675.0,0.09964972802084293,-0.04440542527530197
1351411911,2.082861695604752,1.3651329540429797,2.5891410960115557,3.655023058102173,0.5840578073873184,21.021415281667306,0.8047597323349939,1.0435429678978863,2.3661104265542554,0.8655085900421542,32.0,33923.0,-0.5187262558589543,-0.37271123063592926
1356662668,2.2486960309319026,2.2506735776848417,2.4861388818748518,6.085823814408585,2.1841712577921566,10.708556939951078,0.9232284423577686,0.42610370867197983,1.9116924090586285,1.4906171151266472,48.0,25346.0,0.46092534566317744,0.046255988119698964
1362265400,1.8635490805002641,3.5610863167165756,2.5896440355821735,3.110568192707416,2.2166811379249602,10.800151846045448,0.5390112154306852,0.33820472080324115,2.8140517791086843,1.05950727320768,40.0,56770.0,-0.08684148957380475,-0.3101631499356316
1364113251,2.224395018591426,2.5952570100612427,3.271978619860018,3.8711597003499567,2.8253157042869637,15.85876948272091,0.45932231517935257,0.22419070428696414,2.7135402285651793,1.1352836887576554,24.0,18288.0,0.19113372322806882,0.18921570992166112
1367201919,3.3197974009707223,3.061926553937686,2.4699129168623766,4.796428824174104,3.078274534210114,15.058679035540942,0.5245016674495068,0.23485159699389388,1.532062854235165,0.42887208392046344,16.0,12774.0,0.6821053339732648,0.51678145376067
1378389941,2.9940429554438537,1.8821777682885168,3.0277441047289053,3.0928735127617006,2.1433938997608704,18.99597433507393,0.6759007027475478,0.34649189156214927,3.329803669903861,1.2964864013469328,40.0,40982.0,-0.07580612699338873,0.05457987120290749
1386375601,4.493799000946472,2.443251351351351,1.5931498790619412,3.069564528341571,4.554010085182457,19.551398180670944,0.42065117257335155,0.1892963192764749,2.30775328636029,1.0660902828898937,16.0,9509.0,0.08995892421663515,0.534639340536981
1432118523,3.080175662372791,2.0168094893909494,2.3106917145200985,4.160768004345608,2.8036342637961997,12.218021054031885,0.545420785757045,0.3347909363013547,2.292220692636853,1.0839572245748619,48.0,45103.0,0.05393579703528164,-0.06876133035011088
