show_id,vimp,pp2,episodes,words,vimp_z,pp2_z,mfte_z
1579061364,28.09743963625956,187.39419208255364,160.0,2994223.0,-0.36871464521380043,-0.6195955775078182,-0.49415511136080936
1574741668,29.53254204871463,182.06109017269506,55.0,355540.0,-0.26243342543205966,-0.7283545287784465,-0.4953939771052531
1474001390,24.062899981715123,201.9016273541781,21.0,273450.0,-0.6675057224368061,-0.3237427188081363,-0.4956242206224712
1289062927,17.502563695417216,225.25663925880087,391.0,3614899.0,-1.1533529599822898,0.15254043583481802,-0.500406262073736
1728152109,31.616786587414694,172.66849734088777,175.0,690456.0,-0.10807785472577124,-0.9198994426701198,-0.5139886486979455
1515399733,24.943294543420134,196.76841885612288,192.0,1547911.0,-0.602305213333663,-0.42842520609943296,-0.515365209716548
1378389941,25.08362885884575,196.18334583826993,100.0,994274.0,-0.5919122949668445,-0.44035671029979345,-0.516134502633319
1263295815,19.29732477376889,217.084551062854,49.0,1931874.0,-1.020436037142137,-0.014114497242549484,-0.5172752671923433
1570432345,18.241201892524696,218.2504913934885,128.0,947306.0,-1.0986506837651724,0.00966274342287407,-0.5444939701711492
1155629323,22.85736237562906,201.47852560408742,68.0,832992.0,-0.7567857669518157,-0.3323711124519113,-0.5445784397018635
1531192509,21.30966329226015,206.47030652783508,70.0,664018.0,-0.871405702789098,-0.23057278430897163,-0.5509892435490348
1456045551,28.656255677263573,179.0526296717605,235.0,2042137.0,-0.32732968902108744,-0.7897066301541777,-0.5585181595876326
1317481380,27.34005834855883,180.030876824663,360.0,4328813.0,-0.424805002527738,-0.7697570517978222,-0.5972810271627801
1471411980,17.5162242474235,213.57370727780483,94.0,804968.0,-1.1523412829636188,-0.08571179551114277,-0.6190265392373808
1294461271,23.682019447508182,189.7940744540533,399.0,1805167.0,-0.6957130806122993,-0.5706543244980684,-0.6331837025551839
1614844654,26.44678187775595,178.48134176094933,209.0,1742367.0,-0.4909595236931261,-0.8013570120714173,-0.6461582678822717
1218054701,14.149821669095704,222.5348713203173,300.0,4217721.0,-1.4016512758922777,0.09703490985859647,-0.6523081830168406
1818658022,31.073559712076207,160.65264509914104,60.0,298968.0,-0.14830830408473322,-1.1649409795699563,-0.6566246418273448
1568505052,27.10196858459394,173.89017650474784,252.0,3304557.0,-0.4424375215118334,-0.8949855094851973,-0.6687115154985154
1871930209,14.692918013517485,214.51660299735528,1.0,3403.0,-1.3614304934288113,-0.06648314559048328,-0.7139568195096473
1549624070,18.5985260761555,197.71683048214092,172.0,2407180.0,-1.0721878684537351,-0.4090840692597417,-0.7406359688567384
1482179882,20.47758754215974,190.7688775986418,165.0,1585636.0,-0.9330278036956053,-0.5507749804516372,-0.7419013920736213
956270301,23.998005735194038,177.7674570888109,393.0,4159929.0,-0.6723116788739352,-0.8159153965880208,-0.744113537730978
1721969693,14.650038608404996,211.3060923710497,90.0,567234.0,-1.3646060685231867,-0.13195569321135983,-0.7482808808672733
1538788132,27.50775286259542,160.936506043257,308.0,2012160.0,-0.4123858348447675,-1.1591521498962403,-0.7857689923705039
925428680,15.077036857334312,206.01161882801284,273.0,3396556.0,-1.3329833116056238,-0.23992688892512096,-0.7864551002653724
1877144831,17.81790333691231,191.45587278863655,67.0,259851.0,-1.1299994477501554,-0.5367649582066703,-0.8333822029784128
1606834013,31.49024742337261,139.61347791542173,54.0,446805.0,-0.11744912787522342,-1.5939966768329032,-0.8557229023540633
1195206601,21.96652750766435,173.6449836901209,378.0,3363299.0,-0.8227594672046256,-0.8999857727144867,-0.8613726199595562
1060110806,20.29760956584253,175.13198768685186,383.0,2630359.0,-0.9463566634974078,-0.8696610202621228,-0.9080088418797653
506779862,26.475611969864087,152.391350733918,378.0,3767996.0,-0.48882441658921505,-1.3334151108515455,-0.9111197637203803
1659250199,24.067226890756302,156.9075630252101,9.0,74375.0,-0.6671852789849729,-1.2413151433619922,-0.9542502111734825
1873028393,13.492285932173562,190.5215061823349,40.0,306842.0,-1.4503472432069857,-0.5558196723151354,-1.0030834577610606
124960485,20.78594376219333,162.98143935741825,218.0,3360444.0,-0.9101914716624148,-1.1174494398363746,-1.0138204557493946
1763234285,28.43216896831844,134.03736799350122,1.0,4924.0,-0.34392516580160626,-1.7077113362427963,-1.0258182510222014
1462703434,10.944478238628324,195.58971791463952,220.0,2480703.0,-1.6390335049602864,-0.4524626763042413,-1.0457480906322638
682478916,15.970492911040758,176.3688844952219,263.0,1917912.0,-1.2668154908388434,-0.8444367507877975,-1.0556261208133204
1669610956,20.38516635596214,159.4949895124654,111.0,1491771.0,-0.9398723580058111,-1.1885492678921208,-1.064210812948966
1725442221,25.10273967195929,140.5911300495582,126.0,633397.0,-0.5904969809717593,-1.5740592328062633,-1.0822781068890113
1587936366,26.368175566006528,134.87815117109136,136.0,516911.0,-0.49678097212967376,-1.6905650866142916,-1.0936730293719827
73330715,18.211129589994723,163.1182329825117,1425.0,9220735.0,-1.100877786839345,-1.1146597816867396,-1.1077687842630421
